Date,CPI_MoM,Currency
1/2/2015,0.0234,Peso
1/3/2015,0.0104,Peso
1/4/2015,0.0223,Peso
1/5/2015,0.0199,Peso
1/6/2015,0.0171,Peso
1/7/2015,0.0225,Peso
1/8/2015,0.0222,Peso
1/9/2015,0.021,Peso
1/10/2015,0.0172,Peso
1/11/2015,0.0184,Peso
1/12/2015,0.0203,Peso
1/1/2016,0.0345,Peso
1/2/2016,0.0631,Peso
1/3/2016,0.024,Peso
1/4/2016,0.0281,Peso
1/5/2016,0.0274,Peso
1/6/2016,0.042,Peso
1/7/2016,0.031,Peso
1/8/2016,0.02,Peso
1/9/2016,0.002,Peso
1/10/2016,0.011,Peso
1/11/2016,0.024,Peso
1/12/2016,0.016,Peso
1/1/2017,0.012,Peso
1/2/2017,0.013,Peso
1/3/2017,0.025,Peso
1/4/2017,0.024,Peso
1/5/2017,0.026,Peso
1/6/2017,0.013,Peso
1/7/2017,0.014,Peso
1/8/2017,0.017,Peso
1/9/2017,0.015,Peso
1/10/2017,0.02,Peso
1/11/2017,0.013,Peso
1/12/2017,0.014,Peso
1/1/2018,0.034,Peso
1/2/2018,0.016,Peso
1/3/2018,0.024,Peso
1/4/2018,0.025,Peso
1/5/2018,0.027,Peso
1/6/2018,0.019,Peso
1/7/2018,0.039,Peso
1/8/2018,0.031,Peso
1/9/2018,0.041,Peso
1/10/2018,0.066,Peso
1/11/2018,0.051,Peso
1/12/2018,0.029,Peso
1/1/2019,0.028,Peso
1/2/2019,0.028,Peso
1/3/2019,0.038,Peso
1/4/2019,0.048,Peso
1/5/2019,0.032,Peso
1/6/2019,0.03,Peso
1/7/2019,0.026,Peso
1/8/2019,0.021,Peso
1/9/2019,0.039,Peso
1/10/2019,0.058,Peso
1/11/2019,0.032,Peso
1/12/2019,0.043,Peso
1/1/2020,0.037,Peso
1/2/2020,0.023,Peso
1/3/2020,0.02,Peso
1/4/2020,0.036,Peso
1/5/2020,0.014,Peso
1/6/2020,0.015,Peso
1/7/2020,0.02,Peso
1/8/2020,0.016,Peso
1/9/2020,0.027,Peso
1/10/2020,0.028,Peso
1/11/2020,0.036,Peso
1/12/2020,0.03,Peso
1/1/2021,0.037,Peso
1/2/2021,0.033,Peso
1/3/2021,0.036,Peso
1/4/2021,0.048,Peso
1/5/2021,0.041,Peso
1/6/2021,0.034,Peso
1/7/2021,0.032,Peso
1/8/2021,0.03,Peso
1/9/2021,0.026,Peso
1/10/2021,0.038,Peso
1/11/2021,0.038,Peso
1/12/2021,0.025,Peso
1/1/2022,0.041,Peso
1/2/2022,0.039,Peso
1/3/2022,0.047,Peso
1/4/2022,0.067,Peso
1/5/2022,0.062,Peso
1/6/2022,0.048,Peso
1/7/2022,0.055,Peso
1/8/2022,0.074,Peso
1/9/2022,0.07,Peso
1/10/2022,0.062,Peso
1/11/2022,0.063,Peso
1/12/2022,0.049,Peso
1/1/2023,0.053,Peso
1/2/2023,0.06,Peso
1/3/2023,0.066,Peso
1/4/2023,0.077,Peso
1/5/2023,0.084,Peso
1/6/2023,0.078,Peso
1/7/2023,0.06,Peso
1/8/2023,0.062,Peso
1/9/2023,0.123,Peso
1/10/2023,0.115,Peso
1/11/2023,0.083,Peso
1/12/2023,0.115,Peso
1/1/2024,0.255,Peso
1/2/2024,0.208,Peso
1/3/2024,0.132,Peso
1/4/2024,0.11,Peso
1/5/2024,0.092,Peso
1/6/2024,0.042,Peso
1/7/2024,0.046,Peso
1/8/2024,0.042,Peso
1/9/2024,0.035,Peso
1/10/2024,0.027,Peso
1/11/2024,0.024,Peso
1/12/2024,0.027,Peso
1/1/2025,0.022,Peso
1/2/2025,0.023,Peso
1/3/2025,0.037,Peso
1/4/2025,0.028,Peso
1/5/2025,0.015,Peso
1/6/2025,0.019,Peso
1/7/2025,0.019,Peso
1/8/2025,0.018,Peso
1/9/2025,0.021,Peso
1/10/2025,0.023,Peso
1/11/2025,0.025,Peso
1/12/2025,0.028,Peso
1/1/2026,0.029,Peso
1/2/2026,0.029,Peso
1/3/2026,0.034,Peso
1/4/2026,0.026,Peso
1/5/2026,0.019,Peso
1/6/2026,0.018,Peso
1/7/2026,0.017,Peso
1/8/2026,0.016,Peso
1/9/2026,0.015,Peso
1/10/2026,0.015,Peso
1/11/2026,0.015,Peso
1/12/2026,0.015,Peso
1/1/2027,0.015,Peso
1/2/2027,0.015,Peso
1/3/2027,0.015,Peso
1/4/2027,0.014,Peso
1/5/2027,0.014,Peso
1/6/2027,0.014,Peso
1/7/2027,0.013,Peso
1/8/2027,0.013,Peso
1/9/2027,0.013,Peso
1/10/2027,0.012,Peso
1/11/2027,0.011,Peso
1/12/2027,0.011,Peso






